Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Kobe Bryant,24.0,LAL,SG,82.0,82.0,3401.0,10.585365853658537,23.463414634146343,0.451,124.0,324.0,0.383,744.0,1600.0,0.465,0.483,7.329268292682927,8.695121951219512,0.843,106.0,458.0,564.0,481.0,181.0,67.0,288.0,218.0,30.01219512195122,5.0,"MVP-3,DPOY-8,AS,NBA1"
2.0,Tracy McGrady,23.0,ORL,SG,75.0,74.0,2954.0,11.053333333333333,24.173333333333332,0.457,173.0,448.0,0.386,656.0,1365.0,0.481,0.505,7.68,9.68,0.793,121.0,367.0,488.0,411.0,124.0,59.0,195.0,156.0,32.093333333333334,1.0,"MVP-4,AS,NBA1"
3.0,Allen Iverson,27.0,PHI,SG,82.0,82.0,3485.0,9.804878048780488,23.658536585365855,0.414,84.0,303.0,0.277,720.0,1637.0,0.44,0.436,6.951219512195122,8.975609756097562,0.774,68.0,276.0,344.0,454.0,225.0,13.0,286.0,149.0,27.585365853658537,0.0,"MVP-6,DPOY-6,AS,NBA2"
4.0,Paul Pierce,25.0,BOS,SG,79.0,79.0,3096.0,8.39240506329114,20.151898734177216,0.416,118.0,391.0,0.302,545.0,1201.0,0.454,0.454,7.6455696202531644,9.531645569620252,0.802,106.0,472.0,578.0,349.0,139.0,62.0,288.0,227.0,25.924050632911392,1.0,"MVP-11,AS,NBA3"
5.0,Dirk Nowitzki,24.0,DAL,PF,80.0,80.0,3117.0,8.625,18.6125,0.463,148.0,390.0,0.379,542.0,1099.0,0.493,0.513,6.0375,6.85,0.881,81.0,710.0,791.0,239.0,111.0,82.0,152.0,206.0,25.1375,0.0,"MVP-7,AS,NBA2"
6.0,Tim Duncan,26.0,SAS,PF,81.0,81.0,3181.0,8.814814814814815,17.185185185185187,0.513,6.0,22.0,0.273,708.0,1370.0,0.517,0.515,5.555555555555555,7.827160493827161,0.71,259.0,784.0,1043.0,316.0,55.0,237.0,248.0,231.0,23.25925925925926,1.0,"MVP-1,DPOY-4,AS,NBA1"
7.0,Kevin Garnett,26.0,MIN,PF,82.0,82.0,3321.0,9.060975609756097,18.0609756097561,0.502,20.0,71.0,0.282,723.0,1410.0,0.513,0.508,4.597560975609756,6.121951219512195,0.751,244.0,858.0,1102.0,495.0,113.0,129.0,229.0,199.0,22.963414634146343,6.0,"MVP-2,DPOY-3,AS,NBA1"
8.0,Allan Houston,31.0,NYK,SG,82.0,82.0,3108.0,7.951219512195122,17.865853658536587,0.445,178.0,450.0,0.396,474.0,1015.0,0.467,0.506,4.426829268292683,4.817073170731708,0.919,26.0,205.0,231.0,220.0,54.0,7.0,178.0,191.0,22.5,0.0,
9.0,Shaquille O'Neal,30.0,LAL,C,67.0,66.0,2535.0,10.373134328358208,18.074626865671643,0.574,0.0,0.0,,695.0,1211.0,0.574,0.574,6.731343283582089,10.82089552238806,0.622,259.0,483.0,742.0,206.0,38.0,159.0,196.0,229.0,27.47761194029851,0.0,"MVP-5,DPOY-13,AS,NBA1"
10.0,Antawn Jamison,26.0,GSW,SF,82.0,82.0,3226.0,8.426829268292684,17.9390243902439,0.47,65.0,209.0,0.311,626.0,1262.0,0.496,0.492,4.573170731707317,5.7926829268292686,0.789,195.0,383.0,578.0,156.0,76.0,45.0,177.0,197.0,22.21951219512195,0.0,
